Date,AAPL,MSFT,GOOGL,AMZN,TSLA
2021-04-30,-0.015133915404294207,-0.0013070501738492446,-0.016407879043121243,-0.001120636171800582,0.04791723957558203
2021-05-03,0.008215868727239783,-0.0012689714350898607,-0.004427400515536695,-0.023340170719312603,-0.034590632711300584
2021-05-04,-0.035385597896235854,-0.016159534912294382,-0.015471180853036337,-0.022034541333801894,-0.01649874089928194
2021-05-05,0.0019553008448525144,-0.005327147570137858,0.0034419506214238282,-0.012479432999494278,-0.003948959080373626
2021-05-06,0.012802546995636988,0.013226673121954358,0.009754865219836928,0.010955401769447537,-0.011029338520784915
2021-05-07,0.005327153157857145,0.010931937482154819,0.006237752173902766,-0.0044640578502762596,0.013307460953421169
2021-05-10,-0.025804348512807218,-0.020914424704669643,-0.0255875170297043,-0.03072052637375966,-0.06444373139784076
2021-05-11,-0.007410292901586901,-0.0038431984798846797,-0.009464426115406321,0.010474816917876772,-0.018822278764288547
2021-05-12,-0.024938547341697093,-0.029362817736236058,-0.030752390713646216,-0.022323796765424953,-0.0442482129268541
2021-05-13,0.017919762790437943,0.01686196799519557,0.013084981160530251,0.0030235440044839024,-0.030853203980896415
2021-05-14,0.019844866574879605,0.02106737299755257,0.022134948353144557,0.019430851184491837,0.03157303299711356
2021-05-17,-0.00925854116820135,-0.011968726093531168,0.0046261805082830065,0.0147351540352203,-0.02189098294684022
2021-05-18,-0.011245857474647458,-0.008564944815947273,-0.011555883324193217,-0.011653058569779051,0.0018029458511532592
2021-05-19,-0.001281609233198422,0.0024740525083446485,0.003991424323146919,-0.000148514828115065,-0.02493638386588848
2021-05-20,0.021012388335371668,0.013820279527475554,0.01560644723229232,0.004913709794237331,0.04138712802336375
2021-05-21,-0.014767217179570191,-0.005314994511407045,-0.005557224271512173,-0.013732853548741542,-0.010054917128925145
2021-05-24,0.013314246095567084,0.022882254485049547,0.029165749593302204,0.013084215261017773,0.0440022264046771
2021-05-25,-0.0015734362323959195,0.003748301927304798,0.0007751618238274194,0.004332851226203749,-0.002885668382965889
2021-05-26,-0.0003942562569542174,-0.0009136437722092605,0.0073807967499675,0.0018747562447005706,0.023879957500782645
2021-05-27,-0.012376749408474774,-0.00866837534327669,-0.007406607381749142,-0.010734558114025683,0.018929840154243704
2021-05-28,-0.005348029178217972,0.0014841319679810283,-0.002467517862871915,-0.0021794289420000723,-0.008924522802159496
2021-06-01,-0.00264822946720078,-0.009131785249020252,0.010323097642121803,-0.0013714148069622345,-0.002111268599623961
2021-06-02,0.006276169187958924,-0.0004042620402946451,-0.004447457874171334,0.004765962837133042,-0.030100952337768105
2021-06-03,-0.012154216149070862,-0.00642942934812929,-0.009706431742488975,-0.014526941142032901,-0.05334476431283097
2021-06-04,0.01902218479494966,0.0206749094081653,0.01959049173916183,0.006027657821926935,0.045754470575515516
2021-06-07,7.963295790713865e-05,0.012041735573735224,0.0036472110819476544,-0.0025606925929613222,0.010149431698305733
2021-06-08,0.006671803680762034,-0.0048853372498541825,-0.0016067594948285802,0.020669153552085318,-0.002544921741878703
2021-06-09,0.0030771440564065777,0.004038325555661748,0.003960853568177658,0.005220349302289318,-0.007968981371759054
2021-06-10,-0.008023283379160473,0.014393450553009002,0.011291893199786296,0.02087684594544914,0.018938501740255687
2021-06-11,0.00983258134372944,0.0025266942521713354,-0.002024507125009012,-0.0008418265339896758,-0.0003770180312155924
2021-06-14,0.024578329055311876,0.00775537973178686,0.007698971499504159,0.011067127216432215,0.012789221849023313
2021-06-15,-0.006438154319848954,-0.005887210403353271,-0.008379268281267338,-0.0002186996793457352,-0.029675082579620482
2021-06-16,0.0039340317999094765,-0.0037932621759957375,-0.005328795980750756,0.0094941835711142,0.009193155632698069
2021-06-17,0.01260049489198023,0.013676846273771526,0.008040060814783256,0.02166464377780497,0.019392614586788648
2021-06-18,-0.010091287488837586,-0.005634739798732191,-0.013409400519134085,-0.0006706583139327593,0.010882243306208572
2021-06-21,0.014104062762725578,0.01233492342394027,0.014166135844322802,-0.009446804682075038,-0.003978800587379094
2021-06-22,0.012697992384703705,0.010965693094218354,0.004252453216952112,0.01490466106187549,0.004638983624973836
2021-06-23,-0.0020896013006632685,-0.0009040154203078243,-0.001663682995602822,-0.0004621896804161141,0.052684766182075515
2021-06-24,-0.002169075092951611,0.0053532238390616715,0.003054317994745981,-0.015622946391951387,0.035411302984154513
2021-06-25,-0.0022488172110071147,-0.006261856241201569,6.93262536823891e-05,-0.013806561613952328,-0.011694312026312326
2021-06-28,0.012546117830653403,0.013961308039317943,0.00022447842046591227,0.012474089136242261,0.025079265670402195
2021-06-29,0.011500186821322256,0.009973037610608193,-0.00215024035458522,0.0012340341405479016,-0.011557681931349095
2021-06-30,0.004621217448683712,-0.001842214239332618,-0.0014967477460076095,-0.0023143032508132766,-0.0015570796861551495
2021-07-01,0.002263495960489914,0.0025838833846343334,0.0029078201908483425,-0.0020900020900020966,-0.0026188230779432553
2021-07-02,0.019596398434466478,0.022275347776302912,0.022973471319912786,0.022723749230608936,0.0014456370513082906
2021-07-06,0.014718399261778092,3.6113192000364336e-05,0.007444742025048079,0.04692710742205475,-0.028457809785947363
2021-07-07,0.017955382061048297,0.00817511431526663,0.002250555552371969,0.005669564076709488,-0.022635628571399224
2021-07-08,-0.009199643957335413,-0.00896598753269906,-0.011306700383357238,0.009422227593882448,0.012658037290573354
2021-07-09,0.013054772701564632,0.00187440974336206,0.003794735243933367,-0.003234704202571881,0.006341837079579582
2021-07-12,-0.00420365146348034,-0.0022309729414331514,0.011607883042459521,-0.00021234814297510507,0.043762819403298625
2021-07-13,0.007888858956557554,0.013197686691956978,0.0028823782716491664,-0.011076947823728478,-0.025025526817094024
2021-07-14,0.024100950071448857,0.0054453812563020065,0.007032281939334917,0.0011747744165069296,-0.02267626253562338
2021-07-15,-0.004492338581944755,-0.00523876694276626,-0.009607270904128273,-0.013711143174944485,-0.004254796226577984
2021-07-16,-0.014075970742710053,-0.0009961850729632848,-0.0002756454273112885,-0.01585423166667721,-0.009806316575730611
2021-07-19,-0.026914156999142347,-0.013321481267161484,-0.018839025578297086,-0.006727030092302577,0.003104482057777691
2021-07-20,0.02597383348473392,0.008338853508729649,0.013096272596013314,0.0066486136498793424,0.02209778342837665
2021-07-21,-0.005131698616319458,0.0074466402874691084,0.010613381699890345,0.003361110852517335,-0.007888019850240235
2021-07-22,0.009628796855383204,0.01684443546379244,0.006840394179817855,0.01473563589596627,-0.009202007847976312
2021-07-23,0.011988913347386276,0.012336557168064255,0.03576888245056775,0.005115384934792244,-0.009056424875986235
2021-07-26,0.0028944236497594478,-0.0021404126001292045,0.007668336106737339,0.01180863619816197,0.022133069927244398
2021-07-27,-0.01490020048393692,-0.008683642787271073,-0.015928743799436873,-0.019846876786293155,-0.01952494819687267
2021-07-28,-0.012195957526999535,-0.0011166679973516613,0.03179682968327735,0.0010837371680696428,0.0034120354402995545
2021-07-29,0.004551971132841892,0.0009782322266103094,-0.0023255856017175836,-0.008373940689987869,0.04694118807423009
2021-07-30,0.0015106987604602828,-0.005549785988246736,-0.00774052357226418,-0.07564890713277761,0.014541928508582602
2021-08-02,-0.002330716901584373,-0.0003158457331925435,0.000950204857589787,0.0011690369463182027,0.032697928666004294
2021-08-03,0.012644420843159088,0.008075661154442138,0.005750577841462601,0.01043374884144277,9.862621233192037e-05
2021-08-04,-0.002782674885104197,-0.002124830915311793,-0.0037196910179081444,-0.0034222398904129037,0.001662548831768751
2021-08-05,0.000748509207631809,0.0105057947328826,0.008333035409110012,0.006340362999381677,0.005218642492307302
2021-08-06,-0.004766648413710328,-0.00020735712277741847,-0.0037652790146726067,-0.009197334693852421,-0.021731523084098203
2021-08-09,-0.0003421590126841956,-0.003903770286599162,0.008652659002994056,-0.0009177334401756498,0.020969779282746792
2021-08-10,-0.0033541349991769165,-0.006555076120429382,-0.0007738917010088331,-0.006340816609805455,-0.005281893495678203
2021-08-11,0.0017852465806815765,0.0017806016116028722,-0.003859635272844719,-0.008603643493863333,-0.0030563570472872392
2021-08-12,0.020773558671162817,0.00996698129898621,0.006714066541205321,0.003459810192938395,0.020386528392057013
2021-08-13,0.0014107983392204204,0.01048952235699474,0.0038887829168070542,-0.0028848279463596915,-0.007033557040174165
2021-08-16,0.013547772259676627,0.005975750492913878,0.004225702489946137,0.0015239472057770875,-0.04322549735370618
2021-08-17,-0.006153793690684806,-0.005159593139197338,-0.011915305424390565,-0.01728702615047184,-0.02981764971635037
2021-08-18,-0.02550145468153131,-0.006118952002528211,-0.008872395650396214,-0.012566487390164305,0.03497015710402862
2021-08-19,0.0023231206574858554,0.020774766446867154,0.0017055844943560938,-0.0042078187123096855,-0.022525688289902868
2021-08-20,0.010156822168855273,0.02557566400277289,0.012894266448169711,0.003827154714335368,0.010082056516856452
2021-08-23,0.010256922023450299,0.0009526131411499161,0.01900612700387594,0.02060035500127988,0.03827951753459824
2021-08-24,-0.0006008244437915033,-0.006663401098719435,0.008711645819710734,0.012220318769066596,0.0031006472789956163
2021-08-25,-0.008421504619475106,-0.002015705570729498,0.005787193092092968,-0.0019965141547840792,0.0038250458739308435
2021-08-26,-0.005527042076211686,-0.009668524219600183,-0.0044940082596973685,0.005098257262930783,-0.014116975997208181
2021-08-27,0.007184687428522185,0.0021069459861344786,0.0181240775372844,0.01014175672465778,0.015346011908018209
2021-08-30,0.03041704222819619,0.012911591723453464,0.0040727198602064085,0.021476998866989616,0.026674352644943333
2021-08-31,-0.008424516317477537,-0.005632534547703627,0.0007401413354997111,0.01438520002272603,0.006580834075438302
2021-09-01,0.0044783343694085875,-0.00016565081835595574,0.003579949349086009,0.0023654092095504176,-0.0022155233598405433
2021-09-02,0.007475019017258555,-0.0022530774816064136,-0.01328035219615653,-0.004564478889317991,-0.002315788147756681
2021-09-03,0.004230454905011394,-3.29160219737501e-05,0.003158217980819167,0.004311086264728647,0.0016111325842673718
2021-09-07,0.015489302183891773,-0.0031881215732818546,0.003763609005946078,0.008982024369138308,0.02637783858939624
2021-09-08,-0.010083516705184814,0.0001000166799969282,-0.004085707732422561,0.004619174430729789,0.0012617502122473923
2021-09-09,-0.006705075445816222,-0.009859941069904732,-0.0010439261645478481,-0.011726004336084506,0.001313231087076927
2021-09-10,-0.03310187911525875,-0.005180536210641851,-0.018566148670454252,-0.004308001431212238,-0.024627038366134335
2021-09-13,0.0038935191387503565,0.004328349689101119,0.01033901805320192,-0.0034532897607970625,0.00914066245943812
2021-09-14,-0.009562073490923306,0.009428119413604108,0.0014891734163358095,-0.002073980962099431,0.0020053498586631857
2021-09-15,0.006143481948151397,0.01677828243207924,0.013224189652094598,0.007475391332653958,0.015231899000174076
2021-09-16,-0.0016102425129800313,0.001312321096120117,-0.0056741007929168585,0.0035819053548502566,0.0015347617076681974
2021-09-17,-0.01834808367328178,-0.01752829190618954,-0.019566925877788965,-0.007373319866162298,0.0033025333532406
2021-09-20,-0.021361052921828994,-0.018574805737513134,-0.014776390599081313,-0.03084174438431353,-0.03860484330594227
2021-09-21,0.0034279421476723915,0.0016987429130266296,0.0022601650866547196,-0.0036057473697842513,0.012613531089680885
2021-09-22,0.016872331562486353,0.012822418982998407,0.008994047456356347,0.01089234819407503,0.0169871810945057
2021-09-23,0.006719310329542427,0.0032822798888998417,0.006647323786478365,0.01063594079605279,0.00226081461648886
2021-09-24,0.0006129282880285025,-0.0007011428353340676,0.00707429282129346,0.0027868730462519142,0.027533059916662994
2021-09-27,-0.010549875384878282,-0.01730367635678043,-0.00803706094094181,-0.005756835077931344,0.02191406322043732
2021-09-28,-0.023801382610407873,-0.03620385000925319,-0.037158260055145775,-0.0263784679831095,-0.01743835612317879
2021-09-29,0.006483189595028138,0.0016930715984866396,-0.010870350691476682,-0.004475351789266391,0.004822778775393388
2021-09-30,-0.009312109218814313,-0.007323871413795868,-0.005042704447844604,-0.0048710792439015105,-0.0074618094773734045
2021-10-01,0.00812749721556738,0.025468194918628173,0.021447322218075104,-0.0005418778291703674,-0.00033528879108346565
2021-10-04,-0.024605746679488005,-0.02071980230840298,-0.021117667260686313,-0.028471678341373097,0.008139621398127517
2021-10-05,0.014158410652158171,0.019957111311472042,0.01768280372287001,0.00978753803838428,-0.001202850103416031
2021-10-06,0.006307021155097514,0.015064228585216277,0.011336530967233527,0.012732016728672857,0.0027671424905384434
2021-10-07,0.009084569626390815,0.005936676744628722,0.012066799536859296,0.012391203105561077,0.013874260399496352
2021-10-08,-0.0027217488593263006,0.0,0.0040259883053730405,-0.004181805261295635,-0.010231834522373306
2021-10-11,-0.0006300034183013281,-0.002103087145035598,-0.006234503440940453,-0.01286860335091844,0.008211528565575943
2021-10-12,-0.009102809312082627,-0.004588106421766769,-0.017744900402492214,0.0003172745113595443,0.01740026730336086
2021-10-13,-0.004240027350173814,0.01171117777116737,0.008303511357907745,0.011378601203982708,0.006652379022320076
2021-10-14,0.020225611172483005,0.021734095421645172,0.025940706923653467,0.004743759227551214,0.008926471099504285
2021-10-15,0.007512535013199262,0.004822183424568305,0.0015376076799509253,0.03308023939004423,0.030195999501915205
2021-10-18,0.011806179920955007,0.010124543134324426,0.009973936604427802,0.011064772529006062,0.03212224493643445
2021-10-19,0.015080438703283905,0.003059387992543572,0.003214840916827111,-0.0007514424560826072,-0.006711860640270406
2021-10-20,0.003361013025723114,-0.0026604385300297295,-0.01024893901677204,-0.008446195751808605,0.0017703140411262641
2021-10-21,0.001473841741600257,0.010897406774054152,0.0008254102199805047,0.005841756945129006,0.03257101073349511
2021-10-22,-0.005284837675657572,-0.0051488454868391376,-0.030443426008233465,-0.028954833317208384,0.01753910755951127
2021-10-25,-0.00033671115749034364,-0.0033316028079584115,-0.0008685192094171068,-0.004550989805058192,0.12661598362581983
2021-10-26,0.004574972778775388,0.006425957492950385,0.013543148617231715,0.01677526160393561,-0.006274050392506725
2021-10-27,-0.0031475067492141573,0.04211421894234535,0.04959522944691841,0.004863638245470758,0.019078438805710585
2021-10-28,0.024991612250331974,0.0036512870446290258,-0.002520317316083598,0.01594115275917063,0.03775074872979922
2021-10-29,-0.018155630333433925,0.022414258076321136,0.01506348780892508,-0.021511245053778105,0.03431629436179362
2021-11-01,-0.005607347836747323,-0.006784919040519255,-0.030726988195029503,-0.01610709978002456,0.0849102277797451
2021-11-02,0.0071159871946198106,0.011415832012675153,0.013488070447386313,-0.0016154097805501921,-0.03027499529203259
2021-11-03,0.009798805643697284,0.002611598765035472,0.008014123865855094,0.021507811127532195,0.03571673801973452
2021-11-04,-0.0034987781954403108,0.007305205657141656,0.011388235511417877,0.02748232410840923,0.013222297879683653
2021-11-05,0.003582543850266351,-0.001129680464500793,0.00394222060995264,0.01207642928374364,-0.006358169933862068
2021-11-08,-0.005552746140650711,0.002767506549822052,0.001202455763188448,-0.008527948857282919,-0.048400709533862996
2021-11-09,0.002459151651243996,-0.0030861621821973717,-0.0007547357578338021,0.025007238016599764,-0.11990303254359858
2021-11-10,-0.019162969927396967,-0.015329540242941975,-0.020313294363782153,-0.026334994227121156,0.043429451929624774
2021-11-11,-0.00033818155099463176,0.004927301551103769,-0.0008705142941505262,-0.0027425987825921982,-0.004157528824601409
2021-11-12,0.014336978416021884,0.012905152057715474,0.019973835431301046,0.015162029225161966,-0.02829310201599211
2021-11-15,6.684842229409682e-05,-0.0019304565376874194,-0.0015201952836797483,0.0058238044631160335,-0.01938224449936754
2021-11-16,0.006666410933966027,0.010235990076967072,-0.003880011180202647,-0.001404486161877938,0.04079376842602822
2021-11-17,0.01649024024876833,0.0006785260406989568,0.0011562918757854757,0.0023441312596286235,0.032501208284666294
2021-11-18,0.028535958216967305,0.0063398327859898185,0.012100854692683294,0.04143700734081501,0.006767610267700563
2021-11-19,0.016976099444139026,0.005391835789106736,-0.0060865651900302575,-0.005273114275827551,0.03710391800920432
2021-11-22,0.0029274521017126354,-0.00955961093402502,-0.01762265445184108,-0.02828730052206352,0.017422122080461122
2021-11-23,0.0024223026546743576,-0.006326679430040727,-0.0035542531788371745,0.0020909577736383245,-0.041352932727292124
2021-11-24,0.0032833104920444445,0.0006812382565506425,0.0023183626500464793,0.00010331533981333685,0.006284772484400847
2021-11-26,-0.031678485495214126,-0.024355766740859264,-0.02694337876821995,-0.021184701669844985,-0.030537595031082
2021-11-29,0.021873703217507146,0.021081221024168206,0.02354355351269466,0.016267432688752415,0.050900227900227524
2021-11-30,0.031577726344536705,-0.017942670562565488,-0.024963882128350656,-0.015302274022490625,0.006833823403773698
2021-12-01,-0.003206422277984289,-0.0015428768193348485,-0.005961944733722135,-0.0180634873037836,-0.04346763456194869
2021-12-02,-0.006129780506709315,-0.0017873694094067138,0.013572927311503724,-0.0018468889124809706,-0.00949773919092467
2021-12-03,-0.011724517962996783,-0.019666525919416755,-0.006746431790574325,-0.013839076006382012,-0.06419876077133224
2021-12-06,0.021502961350688077,0.009844728241147349,0.008123252152455462,0.011086219388703134,-0.005872086315763081
2021-12-07,0.03544596747577766,0.026763646710404654,0.028741627664818692,0.027986504263362688,0.04235837141187604
2021-12-08,0.02278323546958072,0.00014931978795829082,0.006226586835255121,-3.689871657430732e-05,0.016363195584229162
2021-12-09,-0.002969953821698068,-0.005582707084449301,-0.0036980081483048988,-0.011279643604146683,-0.06095644581905246
2021-12-10,0.02801319726814344,0.028339861197590688,0.002458754254103468,-0.011247564604614624,0.013179927022311633
2021-12-13,-0.020674259625670044,-0.009166871390076992,-0.014695863311932622,-0.015356076499860039,-0.04977243020772959
2021-12-14,-0.008023257980623089,-0.032586815652282164,-0.013162885231857824,-0.0028071293797337082,-0.008174578197676308
2021-12-15,0.028509474370794097,0.019217812400291745,0.017608496244299054,0.024977573145925636,0.018236618133556703
2021-12-16,-0.03926393674814632,-0.029134902342859093,-0.013629898704478838,-0.025641174633125208,-0.050277132790258694
2021-12-17,-0.006501799910038408,-0.0033856658398311312,-0.018830834775662386,0.00678920370502567,0.006095449446181567
2021-12-20,-0.008122009826593168,-0.01201373237872505,-0.000832505423389085,-0.017283556389377508,-0.03498927121736173
2021-12-21,0.0190870345479357,0.023069126548719954,0.013173866992138406,0.019978649621920752,0.04288056302579579
2021-12-22,0.015318435404705566,0.018057543908993168,0.020509055830445933,0.0036381058820253998,0.07494705523716627
2021-12-23,0.0036438305863368825,0.004471693505556207,0.003425207031315214,0.0001841364158221559,0.05761886305530961
2021-12-27,0.022974878057777426,0.023185785792309455,0.006738647499516803,-0.008178022851368039,0.02524839149906688
2021-12-28,-0.0057673230683238375,-0.003504505205571218,-0.008245174824709323,0.005843719029521299,-0.00500027534279357
2021-12-29,0.0005022713973703574,0.002051607654653953,-0.0002181556471320123,-0.0085549217086347,-0.0020947102761840197
2021-12-30,-0.006578321131150644,-0.007691343406770135,-0.0030992204793820477,-0.0032890070546229833,-0.014592268383646134
2021-12-31,-0.00353530478867059,-0.008841149785474012,-0.00922354484242316,-0.011429400216389607,-0.012668840823859995
2022-01-03,0.02500389024144778,-0.004668108782424851,0.0009631230507591848,0.022118320898886212,0.1353166841897706
2022-01-04,-0.012691438862548532,-0.017147254019941216,-0.0040830740029574875,-0.016915587005979504,-0.041832696836128
2022-01-05,-0.026599822180755406,-0.03838810210385424,-0.04587614982305166,-0.018893091563845,-0.05347121367683638
2022-01-06,-0.016693256016211744,-0.007901603301765148,-0.00019977202092902324,-0.006710981961323137,-0.02152337383085412
2022-01-07,0.0009884620200035776,0.0005098124802538351,-0.0053030021268970495,-0.004287778294336242,-0.035446567451716815
2022-01-10,0.0001158391728413033,0.0007321171109548885,0.012060379034709356,-0.006570176170610398,0.03034195341380186
2022-01-11,0.01678386741926552,0.0022594230474428656,0.00769103778085567,0.024002125643924677,0.005935024657598653
2022-01-12,0.0025703201985360913,0.010444966638692543,0.012126500247173988,-0.0009373300985386912,0.039289748931841784
2022-01-13,-0.019028230707858418,-0.0423226593614171,-0.02010527574209886,-0.024169655027437842,-0.06749107331435766
2022-01-14,0.005110822789401226,0.01771672530306767,0.006447056373416249,0.005731487003565627,0.017497758575059086
2022-01-18,-0.018894060079007957,-0.024339304591006194,-0.024967510700897533,-0.019862738846190164,-0.01819724123253097
2022-01-19,-0.021024811597418425,0.0022467347142134386,-0.006481664263683018,-0.016477101806013472,-0.0338278969185718
2022-01-20,-0.010347141372721524,-0.005703147048316093,-0.013388467788279956,-0.02963230963415675,0.0006227038828787723
2022-01-21,-0.012765195921567662,-0.018467970836460346,-0.02217413252153011,-0.05950180896147472,-0.05256606712507206
2022-01-24,-0.00486430300758578,0.0011481680302052322,0.003471270225716916,0.01332698348311534,-0.014726129872195681
2022-01-25,-0.011384519288296757,-0.026588133524119706,-0.029578685365101554,-0.031533745543573244,-0.012473124842489969
2022-01-26,-0.0005633085299960872,0.028493096346523306,0.018103728192096158,-0.007954330670553511,0.02069905258271132
2022-01-27,-0.00294331525570235,0.010549018153861667,-0.001764347758591911,0.005508645722495764,-0.11554175561970448
2022-01-28,0.0697777456981119,0.028081904015865078,0.0336887128372807,0.031084056738273746,0.020805692766870276
2022-01-31,0.02612584075868085,0.008823485375683893,0.014641910561024929,0.03886361030218932,0.10677611383930952
2022-02-01,-0.0009727398207813875,-0.00713867267611179,0.017298071854386476,0.010830762802234384,-0.0058395266373975074
2022-02-02,0.007044249665375979,0.01522210562990689,0.07523763249728144,-0.0038427158906232384,-0.027479191598914543
2022-02-03,-0.016719870123086733,-0.03895226775222771,-0.033175773229044525,-0.0781276325178123,-0.016032495024878912
2022-02-04,-0.0016792958068740926,0.015568529621729388,0.0014188215996342457,0.13535901735711864,0.03611110968421327
2022-02-07,-0.004234390765645801,-0.016310443583680945,-0.028556973941664676,0.0018777353189827206,-0.01730718642133755
2022-02-08,0.018466428045426087,0.011995333251611617,0.0014222090970099632,0.022021627828944013,0.0161571905234128
2022-02-09,0.008293934590440921,0.021834762322514578,0.01573200670495334,-0.0013877341505965646,0.010845920427172029
2022-02-10,-0.02359887139865624,-0.02837319530682514,-0.020989844086495846,-0.013561706274733853,-0.029452771017468238
2022-02-11,-0.020218559062122887,-0.024273957869201723,-0.03129055157016569,-0.03591110674363196,-0.04925102969626416
2022-02-14,0.0014233645667645067,-0.00013575244839236777,0.009260214018927071,0.012221683270054351,0.01832566437213501
2022-02-15,0.023152567308998506,0.018542422988335305,0.007987490102480121,0.008658352201907249,0.053290764282768466
2022-02-16,-0.0013892685628100754,-0.0011671832755493217,0.008268250950206335,0.010159039538768955,0.0010407532409399955
2022-02-17,-0.021268935532431477,-0.029281934391142017,-0.03774582801097848,-0.021808901106176726,-0.05094269900666093
2022-02-18,-0.009355973604158851,-0.009631024490220241,-0.016116082036264467,-0.013261957754408193,-0.022103035296720752
2022-02-22,-0.017812199645800164,-0.0007293676709888564,-0.0045205098846335945,-0.015753494788264932,-0.04136624223452856
2022-02-23,-0.02586384438437528,-0.02589341485875607,-0.017143732802668565,-0.03575624663287669,-0.06997917599526948
2022-02-24,0.01667982872236551,0.05109368605269449,0.0399958278392849,0.04509522427819257,0.04807345500262783
2022-02-25,0.012965702535847168,0.009233258922117571,0.01332814980324648,0.01605793012842116,0.011364031324829549
2022-02-28,0.0016377566776892838,0.0049779190655765415,0.004443628246033393,-0.0014662630028149382,0.07477746853358713
2022-03-01,-0.011627866398517317,-0.0128516215350446,-0.007371042636811764,-0.015765550251120253,-0.006962143345558558
2022-03-02,0.020588281884735826,0.017765550057050605,0.0038044103204168955,0.0060241839623909055,0.01795529711451649
2022-03-03,-0.0019812974496896674,-0.014224367632777457,-0.004993720693473258,-0.027319556126581324,-0.04614210448825773
2022-03-04,-0.018408120352765844,-0.020478536107044087,-0.014884460558374113,-0.0152637929917393,-0.0011915196265851469
2022-03-07,-0.023717763397321234,-0.037776894041549935,-0.04190827106097317,-0.05622045424233624,-0.04021280504200253
2022-03-08,-0.011676008555419504,-0.010971187258501658,0.005744633283094602,-0.010465446730283379,0.02463394210323222
2022-03-09,0.034997209529422424,0.04585803553457368,0.049687419753357664,0.024001199930983708,0.04193357517885765
2022-03-10,-0.027186024323135327,-0.010086657955309497,-0.007423890164109492,0.05412515560997311,-0.024063755330148706
2022-03-11,-0.023908820274072817,-0.019328268734923326,-0.019323500884144362,-0.008806846762653975,-0.0512345859010529
2022-03-14,-0.026562313796979486,-0.012961018273518699,-0.03018003476901121,-0.025229488143872714,-0.036436802368687404
2022-03-15,0.02967724191269494,0.03874259345862141,0.02577991947267888,0.038867730338306705,0.046348355546253384
2022-03-16,0.029015491075570665,0.025213246941067302,0.03159871841313011,0.038933563723705156,0.047812040425278646
2022-03-17,0.0064539902038154295,0.002819588553533592,0.004190315420478541,0.027007748989816838,0.037335010469022656
2022-03-18,0.020918988876430733,0.017647467400143446,0.017083876859157243,0.025512151358369817,0.03876779427650434
